apartment,area,date,decoration,lift,location1,location2,location3,month,orientation,price,underground,unit,village
2室2厅1厨1卫,91.8,2020-03-29,简装,无,闵行,莘庄,外环外,202003,南,570,,62092,万科假日风景(公寓)
1室1厅1厨1卫,43.02,2020-03-29,精装,无,闵行,静安新城,中环至外环,202003,南,275,近9号线合川路站,63924,静安新城五区
3室2厅1厨1卫,92,2020-03-30,精装,有,浦东,杨思前滩,内环至中环,202003,南,1100,近6号线东方体育中心站,119566,中粮前滩海景壹号
5室2厅1厨2卫,127.37,2020-03-31,简装,有,宝山,大华,中环至外环,202003,南 北,720,,56529,梧桐城邦(二期)
2室1厅1厨1卫,74.86,2020-04-01,简装,无,浦东,北蔡,内环至中环,202004,南,394,,52632,芳雅苑
2室1厅1厨1卫,74.32,2020-04-02,简装,有,浦东,南码头,内环至中环,202004,南,430,近6号线临沂新村站,57858,临沂大楼
3室1厅1厨1卫,89.33,2020-04-03,精装,有,闵行,七宝,外环外,202004,东北,425,近9号线七宝站,47577,万科城市花园
2室1厅1厨1卫,78.18,2020-04-03,简装,无,松江,松江老城,外环外,202004,南,250,近9号线松江体育中心站,31978,北九峰小区
1室1厅1厨1卫,45.57,2020-04-04,简装,无,普陀,真光,中环至外环,202004,南,217,,47620,清涧八街坊
2室0厅1厨1卫,24.8,2020-04-04,精装,无,静安,静安寺,内环内,202004,东 西,218,近2号线江苏路站,87904,镇宁路270号
3室2厅1厨2卫,131.33,2020-04-04,简装,有,徐汇,康健,内环至中环,202004,南,920,近1号线上海南站站,70053,康馨家园
2室1厅1厨1卫,65.65,2020-04-05,简装,无,闵行,七宝,外环外,202004,南,460,近9号线星中路站,70069,三佳花苑
2室1厅1厨1卫,46.08,2020-04-06,精装,无,长宁,虹桥,内环至中环,202004,南 东北,290,近2号线娄山关路站,62935,紫云路53号
2室1厅1厨1卫,42.81,2020-04-06,简装,无,静安,不夜城,内环内,202004,南,265,近1号线中山北路站,61902,共和新路710弄
3室2厅1厨2卫,103.69,2018-12-11,简装,无,闵行,莘庄,外环外,201812,南 北,548,,52850,莘城公寓
2室1厅1厨1卫,54.94,2019-08-29,精装,无,徐汇,龙华,内环至中环,201908,南,335,近3号线龙漕路站,60976,上缝小区
2室1厅1厨1卫,51.62,2019-04-28,精装,无,闵行,梅陇,中环至外环,201904,南,226,,43782,罗阳四村
2室2厅1厨2卫,95.55,2019-08-19,精装,有,闵行,莘庄,外环外,201908,东南,341,,35689,上海康城
2室1厅1厨1卫,46.41,2018-01-05,简装,无,长宁,新华路,内环内,201801,南,280,近3号线虹桥路站,60332,长顺路20号
2室1厅1厨1卫,73,2019-02-17,精装,有,浦东,金桥,中环至外环,201902,南,348,近9号线台儿庄路站,47672,金巷小区
1室1厅1厨1卫,38.32,2019-03-08,精装,有,黄浦,打浦桥,内环内,201903,南,295,近4号线鲁班路站,76984,康瞿小区
3室2厅1厨2卫,88.6,2019-04-06,精装,有,宝山,罗店,外环外,201904,南,430,,48533,美兰湖中华园
2室1厅1厨1卫,74.58,2019-04-14,精装,有,浦东,周浦,外环外,201904,南,225,,30169,瑞和苑
2室1厅1厨1卫,77.8,2019-05-15,精装,无,杨浦,中原,中环至外环,201905,南,415,,53342,工农四村星源公寓
1室1厅1厨1卫,38.11,2019-06-12,精装,无,普陀,甘泉宜川,内环至中环,201906,南,170,,44608,甘泉一村
2室1厅1厨2卫,75.7,2019-06-19,简装,无,闵行,颛桥,外环外,201906,南,275,近5号线剑川路站,36328,绿地新干线
2室2厅1厨1卫,92.36,2019-07-27,精装,无,宝山,大场镇,中环至外环,201907,南,416,,45042,环镇北路500弄
2室1厅0厨1卫,93.97,2019-07-27,简装,有,静安,南京西路,内环内,201907,南 东南,816,,86837,达安城
2室2厅1厨1卫,86.56,2019-08-11,简装,有,浦东,北蔡,内环至中环,201908,南 北,519,近13号线陈春路站,59959,鹏健苑
3室2厅1厨2卫,122.56,2019-08-24,精装,无,闵行,金汇,中环至外环,201908,南,790,近9号线合川路站,64459,锦绣江南(一期)
3室1厅1厨1卫,92.55,2019-08-25,精装,无,杨浦,东外滩,内环内,201908,南 北,620,近12号线宁国路站,66991,荣丰花园
1室1厅1厨1卫,48.38,2019-08-29,精装,无,静安,闸北公园,内环至中环,201908,南 北,278,近1号线延长路站,57462,洛川东路400弄
3室2厅1厨1卫,119.36,2019-08-31,精装,有,松江,九亭,外环外,201908,南,598,,50101,贝尚湾(公寓)
3室2厅1厨2卫,138.36,2019-09-02,精装,有,虹口,凉城,内环至中环,201909,南,879,,63530,中虹花园丽都苑
3室2厅1厨2卫,148.8,2019-09-03,精装,有,闵行,浦江,,201909,南,970,近8号线芦恒路站,65189,一品漫城二期（公寓）
3室2厅1厨2卫,154.68,2019-09-05,精装,有,黄浦,打浦桥,内环内,201909,南 北,1280,近9号线打浦桥站,82752,大同花园南区
4室3厅1厨1卫,165.81,2019-09-05,精装,有,宝山,上大,中环至外环,201909,南 北,650,近7号线祁华路站,39202,大华朗香花园(二期)
2室1厅1厨1卫,78.91,2019-09-06,简装,无,徐汇,徐家汇,内环内,201909,南,720,近1号线徐家汇站,91244,新路小区
2室1厅1厨1卫,51.77,2019-09-07,精装,无,闵行,龙柏,中环至外环,201909,南,309,近10号线(新江湾城-航中路)龙柏新村站,59688,龙柏二村
2室1厅1厨1卫,75.39,2019-09-08,精装,无,宝山,杨行,外环外,201909,南,276,近1号线宝安公路站,36610,宝启公寓
3室2厅1厨2卫,143.58,2019-09-09,精装,有,浦东,洋泾,内环内,201909,南 北,1400,近9号线杨高中路站,97507,第五大道
2室1厅1厨1卫,62.53,2019-09-15,简装,无,徐汇,龙华,内环至中环,201909,南,345,近3号线龙漕路站,55174,狮城花苑
2室2厅1厨1卫,101.21,2019-09-17,简装,有,虹口,临平路,内环内,201909,南,799,近4号线临平路站,78945,紫虹嘉苑
3室2厅1厨1卫,88.47,2019-09-19,简装,无,闵行,古美,中环至外环,201909,南,427,近12号线虹莘路站,48265,平阳一村
2室2厅1厨2卫,124.58,2019-09-21,精装,有,浦东,陆家嘴,内环内,201909,西,1295,近9号线商城路站,103950,世茂滨江花园
3室2厅1厨1卫,99.24,2019-09-21,精装,无,松江,松江新城,外环外,201909,南,315.5,近9号线松江新城站,31792,公捷苑
2室1厅1厨1卫,55.15,2019-09-21,精装,无,长宁,仙霞,内环至中环,201909,南 北,334,近10号线(新江湾城-虹桥火车站)水城路站,60563,虹仙小区
3室1厅1厨2卫,214.25,2019-09-22,毛坯,有,浦东,梅园,内环内,201909,南 北,1850,近6号线源深体育中心站,86348,上海滩花园洋房
2室1厅1厨1卫,71.26,2019-09-22,简装,无,嘉定,丰庄,中环至外环,201909,南,306,近13号线丰庄站,42942,金丰新村
2室1厅1厨1卫,65.96,2019-09-23,简装,有,静安,彭浦,中环至外环,201909,南,280,,42450,恒安小区
2室1厅1厨1卫,100.3,2019-09-25,精装,有,长宁,中山公园,内环至中环,201909,南,605,近2号线中山公园站,60320,星火大楼
3室2厅1厨1卫,83.19,2019-09-27,简装,无,浦东,杨思前滩,内环至中环,201909,南,636,,76452,新里城和合苑
1室1厅1厨1卫,53.21,2019-09-28,简装,无,闵行,七宝,外环外,201909,南,382,,71792,宝仪花苑
2室1厅1厨1卫,89.04,2019-09-28,简装,有,浦东,三林,中环至外环,201909,南,443,近11号线(花桥-迪士尼)三林东站,49753,古银杏苑
3室2厅1厨2卫,129.03,2019-10-02,精装,有,黄浦,蓬莱公园,内环内,201910,南 北,1189,近8号线陆家浜路站,92150,黄浦新苑(公寓)
3室2厅1厨1卫,78.1,2019-10-02,精装,有,浦东,御桥,中环至外环,201910,南,720,近11号线(花桥-迪士尼)御桥站,92190,万科金色城市
2室1厅1厨1卫,64.17,2019-10-03,简装,有,浦东,洋泾,内环内,201910,东南,420,近6号线德平路站,65452,泾东小区
3室2厅1厨1卫,127.95,2019-10-04,精装,有,普陀,长寿路,内环内,201910,南 北,930,,72685,圣骊澳门苑
2室2厅1厨1卫,51.35,2019-10-05,精装,无,普陀,甘泉宜川,内环至中环,201910,南,273,近7号线大华三路站,53165,甘泉苑
3室2厅1厨1卫,98.57,2019-10-05,精装,无,浦东,高行,中环至外环,201910,南,502,近6号线巨峰路站,50929,伟业金锦苑二村
2室1厅1厨1卫,64.86,2019-10-06,简装,有,松江,新桥,外环外,201910,南,178,近新桥站,27444,万宇阳光苑
3室2厅1厨1卫,96.9,2019-10-06,精装,无,松江,莘闵别墅,外环外,201910,南,397,,40971,万科白马花园(公寓)
3室2厅1厨2卫,145.85,2019-10-06,精装,有,徐汇,衡山路,内环内,201910,南 北,1598,近10号线(新江湾城-虹桥火车站)上海图书馆站,109565,淮海中路1493号
3室2厅1厨1卫,124.37,2019-10-07,精装,有,杨浦,新江湾城,中环至外环,201910,南,870,,69953,新江湾城雍景苑
2室2厅1厨2卫,127.2,2019-10-07,精装,有,长宁,古北,内环至中环,201910,南,769,近10号线(新江湾城-虹桥火车站)水城路站,60456,金狮公寓
2室2厅1厨1卫,82.9,2019-10-07,精装,无,松江,九亭,外环外,201910,南 北,363,,43788,奥林匹克花园
5室2厅1厨2卫,148.43,2019-10-08,精装,有,宝山,顾村,外环外,201910,南 北,733,,49384,保利叶上海(三期)
2室1厅1厨1卫,66.18,2019-10-08,精装,无,闵行,航华,外环外,201910,南,317.5,近10号线(新江湾城-航中路)航中路站,47976,航华二村二街坊
2室2厅1厨2卫,95.91,2019-10-09,精装,有,普陀,长征,中环至外环,201910,南 北,580,,60474,祥和家园
2室1厅1厨1卫,74.14,2019-10-10,毛坯,无,浦东,三林,中环至外环,201910,南,373,近11号线(花桥-迪士尼)三林东站,50311,品珍苑
2室2厅1厨1卫,98.34,2019-10-10,精装,有,浦东,康桥,外环外,201910,南,499,,50743,中邦城市
3室2厅1厨1卫,94,2019-10-12,精装,有,静安,彭浦,中环至外环,201910,南 北,770,,81915,象屿大宁悦府
3室2厅1厨3卫,181.97,2019-10-13,精装,有,徐汇,龙华,内环至中环,201910,南,2140,近7号线龙华中路站,117602,中信君廷
3室2厅1厨1卫,91.55,2019-10-14,精装,有,嘉定,江桥,外环外,201910,南 北,383,,41836,中房公寓
2室1厅1厨1卫,50.81,2019-10-16,简装,无,普陀,长风,,201910,南,298,近13号线大渡河路站,58650,长风二村长风馨苑
2室2厅1厨1卫,120,2019-10-17,精装,有,黄浦,老西门,内环内,201910,东 南,1080,近8号线老西门站,90000,老西门新苑
3室2厅1厨3卫,136.96,2019-10-18,精装,无,闵行,莘庄,外环外,201910,南,843,,61551,水仙苑(闵行)(公寓)
3室2厅1厨2卫,145.92,2019-10-19,精装,有,徐汇,徐家汇,内环内,201910,南,1255,近1号线上海体育馆站,86007,创世纪花园
2室2厅1厨2卫,130.23,2019-10-21,精装,有,黄浦,新天地,内环内,201910,南,1980,近10号线(新江湾城-虹桥火车站)新天地站,152039,翠湖天地嘉苑
2室1厅1厨1卫,70.52,2019-10-22,精装,有,青浦,盈浦,外环外,201910,南,208,,29496,东渡青筑
2室0厅1厨1卫,52.51,2019-10-24,简装,无,普陀,长寿路,内环内,201910,南 北,410,,78081,澳门小区
3室2厅1厨2卫,146.79,2019-10-24,精装,有,浦东,塘桥,内环内,201910,南,999,近6号线上海儿童医学中心站,68057,东方汇景苑
3室2厅1厨2卫,147.35,2019-10-25,精装,有,青浦,夏阳,外环外,201910,南 北,375,,25450,运杰城市花园
4室3厅1厨2卫,175.12,2019-10-26,精装,有,虹口,凉城,内环至中环,201910,南 北,1210,,69096,宝华城市花园
2室2厅1厨1卫,77.62,2019-10-26,精装,有,浦东,康桥,外环外,201910,南,279,,35945,达城家园
2室2厅1厨1卫,89.27,2019-10-28,精装,无,嘉定,菊园新区,外环外,201910,南 北,275,,30806,新城枫景
2室2厅1厨1卫,96.14,2019-10-29,精装,有,浦东,金桥,,201910,南,559,近9号线金桥站,58145,金桥新城(一期)
2室2厅1厨1卫,87.75,2019-10-30,简装,有,宝山,杨行,外环外,201910,南,345,,39317,万科四季花城
2室1厅1厨1卫,64.38,2019-10-31,精装,无,浦东,川沙,外环外,201910,南,225,,34949,南桥小区
3室2厅1厨2卫,130.4,2019-11-03,精装,有,长宁,中山公园,内环内,201911,南 北,1350,,103528,长宁88金廷
3室1厅1厨1卫,86.73,2019-11-03,精装,无,浦东,唐镇,外环外,201911,南,339,近2号线唐镇站,39087,东唐苑
3室2厅1厨2卫,135.31,2019-11-08,精装,有,松江,九亭,外环外,201911,南 北,455,,33627,上海源花城
1室1厅1厨1卫,48.68,2019-11-08,精装,有,静安,阳城,内环至中环,201911,南,305,近7号线行知路站,62655,龙盛佳苑
2室2厅1厨1卫,81.76,2019-11-08,简装,有,静安,大宁,内环至中环,201911,南,458,近1号线上海马戏城站,56018,恒源大楼
1室1厅1厨1卫,36.58,2019-11-08,精装,无,浦东,陆家嘴,内环内,201911,南,255,近9号线商城路站,69711,兰园小区
2室2厅1厨1卫,83.33,2019-11-09,精装,有,浦东,三林,中环至外环,201911,南,477,,57243,杉林新月环林东路875弄
3室2厅1厨2卫,157.05,2019-11-09,精装,有,黄浦,打浦桥,内环内,201911,南,998,近4号线鲁班路站,63547,江南造船大厦(公寓)
2室2厅1厨1卫,84.69,2019-11-09,精装,有,闵行,颛桥,外环外,201911,南,369,,43571,君莲新城广润苑
3室2厅1厨1卫,95,2019-11-10,精装,有,宝山,杨行,外环外,201911,南,428,,45053,绿地海域笙晖(公寓)
2室2厅1厨1卫,89.51,2019-11-10,精装,有,松江,九亭,外环外,201911,南,369,,41225,奥林匹克花园
3室2厅1厨2卫,155.67,2019-11-11,精装,有,浦东,洋泾,内环内,201911,南,950,近6号线北洋泾路站,61027,名门世家(浦东)
1室1厅1厨1卫,70.68,2019-11-11,精装,有,静安,西藏北路,内环内,201911,南,552,,78099,精文城上城
3室2厅1厨2卫,123.43,2019-11-15,简装,有,闵行,吴泾,外环外,201911,南 北,500,,40509,塘泾南苑
3室2厅1厨2卫,120.56,2019-11-15,简装,有,浦东,高行,中环至外环,201911,南 北,663,,54994,绿地崴廉公寓
3室2厅1厨1卫,90.76,2019-11-16,精装,有,松江,松江老城,外环外,201911,南,325,,35809,维罗纳贵都
2室1厅1厨1卫,49.41,2019-11-17,精装,无,浦东,陆家嘴,内环内,201911,南,436,近9号线商城路站,88242,东园一村
3室2厅1厨1卫,91.66,2019-11-17,精装,暂无数据,嘉定,安亭,外环外,201911,南,261,,28475,西上海御庭
2室2厅1厨2卫,118,2019-11-20,精装,有,长宁,中山公园,内环内,201911,南,1080,近2号线中山公园站,91526,凯欣豪园
2室2厅1厨1卫,101.6,2019-11-22,精装,有,宝山,顾村,外环外,201911,南 北,345,,33957,圣卡洛铂庭
2室2厅1厨1卫,91.25,2019-11-22,精装,有,嘉定,菊园新区,外环外,201911,南,300,近11号线(嘉定北-迪士尼)嘉定西站,32877,新城悠活城
2室2厅1厨1卫,70.84,2019-11-22,简装,无,闵行,华漕,外环外,201911,南,280,,39526,西郊九韵城
3室2厅1厨2卫,139.4,2019-11-24,精装,有,浦东,唐镇,外环外,201911,南,1100,近2号线唐镇站,78910,绿城玉兰花园(二期)
4室2厅1厨2卫,143.1,2019-11-24,精装,有,松江,九亭,外环外,201911,南,598,,41789,五洲云景花苑
4室2厅1厨2卫,142.02,2019-11-25,精装,有,闵行,金汇,中环至外环,201911,南,860,近10号线(新江湾城-航中路)龙柏新村站,60555,锦绣江南(一期)
1室1厅1厨1卫,56.17,2019-11-25,毛坯,有,浦东,外高桥,中环至外环,201911,南,215,,38277,南新西园
2室1厅1厨1卫,75.37,2019-11-25,简装,无,闵行,七宝,外环外,201911,南 北,460,近9号线星中路站,61033,金泰公寓
3室2厅1厨2卫,106.52,2019-11-26,精装,有,嘉定,菊园新区,外环外,201911,南,389.9,近11号线(嘉定北-迪士尼)嘉定北站,36604,日月光伯爵天地
2室1厅1厨1卫,60,2019-11-27,精装,无,嘉定,嘉定老城,外环外,201911,南 北,155,,25834,南苑二村
2室0厅1厨1卫,43.31,2019-11-28,简装,无,静安,彭浦,中环至外环,201911,南 北,199,,45948,阳曲路650弄
3室2厅1厨2卫,143.2,2019-11-28,精装,有,徐汇,徐家汇,内环内,201911,南,1599,近1号线徐家汇站,111663,永新城
1室1厅1厨1卫,58.13,2019-11-28,精装,有,松江,九亭,外环外,201911,南,303,,52125,九城湖滨国际
2室2厅0厨1卫,80.96,2019-11-29,简装,无,闵行,金虹桥,中环至外环,201911,南,530,近9号线合川路站,65465,万源新城南区
2室2厅1厨1卫,88.46,2019-11-30,精装,有,宝山,共康,中环至外环,201911,南 北,440,,49740,中环国际公寓(二期)
2室1厅1厨1卫,58.55,2019-12-02,精装,无,宝山,高境,中环至外环,201912,南,260,近3号线殷高西路站,44407,吉浦路615弄
2室1厅1厨1卫,59.91,2019-12-02,精装,有,嘉定,江桥,外环外,201912,南 北,251.6,,41997,中房公寓
3室1厅1厨1卫,77.22,2019-12-03,精装,无,浦东,金桥,中环至外环,201912,南,330,近12号线东陆路站,42736,朱家门小区
1室1厅1厨1卫,62.01,2019-12-04,精装,有,宝山,高境,中环至外环,201912,南,423,,68215,三花现代城(三期金兰苑)
3室2厅1厨1卫,89.49,2019-12-04,精装,有,松江,松江老城,外环外,201912,南,328,,36653,金地艺境(松江)
1室1厅1厨1卫,48.34,2019-12-07,简装,无,徐汇,华泾,外环外,201912,南,233,,48201,华欣家园
2室2厅1厨2卫,92.69,2019-12-08,精装,无,宝山,上大,中环至外环,201912,南 北,429,,46284,上大阳光乾泽园
3室2厅1厨1卫,133.14,2019-12-09,简装,有,普陀,长寿路,内环内,201912,东南 南,728,近3号线镇坪路站,54680,华生大厦
2室2厅1厨1卫,88.03,2019-12-09,简装,有,浦东,杨东,内环内,201912,南,695,,78951,锦绣满堂花园
2室2厅1厨1卫,89.2,2019-12-10,精装,有,虹口,临平路,内环内,201912,南 西南,870,近4号线临平路站,97534,瑞虹新城铭庭
3室2厅1厨2卫,76.48,2019-12-11,精装,无,宝山,顾村,外环外,201912,南,328,,42888,新顾村大家园C区
2室1厅1厨1卫,76.9,2019-12-11,精装,无,徐汇,龙华,内环至中环,201912,南,455,近11号线(嘉定北-迪士尼)龙耀路站,59168,龙南七村
2室2厅1厨1卫,103.64,2019-12-11,简装,有,虹口,江湾镇,中环至外环,201912,南,680,,65612,丰景湾名邸
2室2厅1厨1卫,86.95,2019-12-14,简装,有,浦东,外高桥,中环至外环,201912,南,373,,42899,南新东园
3室2厅1厨2卫,123.58,2019-12-15,精装,有,浦东,新场,,201912,南 北,378,,30588,汇锦城三期
2室2厅1厨1卫,94.61,2019-12-15,精装,无,嘉定,南翔,外环外,201912,南 北,386,,40800,嘉宝新园
2室1厅1厨1卫,92.55,2019-12-15,精装,有,宝山,罗店,外环外,201912,南,350,近7号线罗南新村站,37818,美兰湖岭域
2室2厅1厨1卫,86.8,2019-12-15,精装,有,松江,新桥,外环外,201912,南,245,,28226,万宇阳光苑
2室1厅1厨1卫,58.22,2019-12-15,精装,无,嘉定,江桥,外环外,201912,南,217,,37273,恒嘉花园
2室1厅1厨1卫,74.93,2019-12-16,精装,无,宝山,杨行,外环外,201912,南,280,近1号线宝安公路站,37369,天馨花园(公寓)
1室1厅1厨1卫,38.12,2019-12-17,简装,无,静安,江宁路,内环内,201912,南,265,,69518,新丰小区
3室2厅1厨2卫,113.81,2019-12-19,简装,无,宝山,杨行,外环外,201912,南,428,,37607,天馨花园(公寓)
3室1厅1厨1卫,78.18,2019-12-21,精装,无,闵行,古美,中环至外环,201912,南,425,,54362,古美八村
3室2厅1厨1卫,95.25,2019-12-22,精装,有,宝山,顾村,外环外,201912,南 北,465,,48819,新天地荻泾花园
2室2厅1厨2卫,111.34,2019-12-22,精装,有,普陀,武宁,内环内,201912,南 北,960,,86223,逸流公寓
