177#53346元/平米#灵新小区#虹口 凉城 内环至中环#近3号线大柏树站#房屋户型1室0厅1厨1卫#建筑面积33.18㎡#房屋朝向南#装修情况简装#配备电梯无
110#23197元/平米#鸿宝一村(北区)#奉贤 西渡 外环外#近5号线南延伸段西渡站#房屋户型1室1厅1厨1卫#建筑面积47.42㎡#房屋朝向南#装修情况毛坯#配备电梯无
330#42521元/平米#万科城#闵行 老闵行 外环外##房屋户型2室1厅1厨1卫#建筑面积77.61㎡#房屋朝向南#装修情况精装#配备电梯有
160#33334元/平米#高桥二村#浦东 外高桥 中环至外环##房屋户型2室1厅1厨1卫#建筑面积48㎡#房屋朝向南#装修情况简装#配备电梯无
448#63394元/平米#久阳滨江公寓#浦东 陆家嘴 内环内#近9号线商城路站#房屋户型1室1厅1厨1卫#建筑面积70.67㎡#房屋朝向南#装修情况精装#配备电梯有
415#45148元/平米#绿地海域笙晖(公寓)#宝山 杨行 外环外##房屋户型3室2厅1厨1卫#建筑面积91.92㎡#房屋朝向南#装修情况毛坯#配备电梯有
199#64991元/平米#东明新村#浦东 陆家嘴 内环内#近4号线塘桥站#房屋户型1室1厅1厨1卫#建筑面积30.62㎡#房屋朝向南#装修情况简装#配备电梯无
233#43141元/平米#梅陇一村#闵行 梅陇 中环至外环#近1号线锦江乐园站#房屋户型2室1厅1厨1卫#建筑面积54.01㎡#房屋朝向南#装修情况简装#配备电梯无
366#61648元/平米#高弘家苑#浦东 金桥 中环至外环#近6号线洲海路站#房屋户型1室1厅1厨1卫#建筑面积59.37㎡#房屋朝向南#装修情况精装#配备电梯有
1050#92479元/平米#徐家汇花园#徐汇 徐家汇 内环内#近4号线上海体育场站#房屋户型2室2厅0厨1卫#建筑面积113.54㎡#房屋朝向南#装修情况精装#配备电梯有
335#82088元/平米#华容小区#徐汇 龙华 内环至中环#近7号线龙华中路站#房屋户型1室1厅1厨1卫#建筑面积40.81㎡#房屋朝向南#装修情况简装#配备电梯有
500#61622元/平米#新沪东公寓#浦东 金桥 中环至外环#近6号线博兴路站#房屋户型2室1厅1厨1卫#建筑面积81.14㎡#房屋朝向南#装修情况精装#配备电梯有
182#42864元/平米#南新四村#浦东 北蔡 内环至中环##房屋户型1室1厅1厨1卫#建筑面积42.46㎡#房屋朝向南#装修情况精装#配备电梯无
158#60817元/平米#何家宅小区#虹口 鲁迅公园 内环至中环#近3号线虹口足球场站#房屋户型1室0厅1厨1卫#建筑面积25.98㎡#房屋朝向西北#装修情况精装#配备电梯无
138#46955元/平米#宜川四村#普陀 甘泉宜川 内环至中环##房屋户型1室0厅1厨1卫#建筑面积29.39㎡#房屋朝向北#装修情况精装#配备电梯无
835#77201元/平米#大华锦绣华城(十一街区)#浦东 北蔡 内环至中环#近13号线下南路站#房屋户型2室2厅1厨1卫#建筑面积108.16㎡#房屋朝向南#装修情况精装#配备电梯有
256#45747元/平米#东川花苑#闵行 老闵行 外环外#近5号线东川路站#房屋户型2室1厅1厨1卫#建筑面积55.96㎡#房屋朝向南 北#装修情况简装#配备电梯无
256#45747元/平米#东川花苑#闵行 老闵行 外环外#近5号线东川路站#房屋户型2室1厅1厨1卫#建筑面积55.96㎡#房屋朝向南 北#装修情况简装#配备电梯无
318#37607元/平米#三明花园#闵行 老闵行 外环外##房屋户型2室1厅1厨1卫#建筑面积84.56㎡#房屋朝向南#装修情况简装#配备电梯无
340#34922元/平米#华港花园#浦东 川沙 外环外#近2号线华夏东路站#房屋户型2室2厅1厨1卫#建筑面积97.36㎡#房屋朝向南#装修情况简装#配备电梯无
207#67692元/平米#绿梅二村#闵行 莘庄 外环外##房屋户型1室1厅1厨1卫#建筑面积30.58㎡#房屋朝向西南#装修情况精装#配备电梯无
1050#54495元/平米#万科优诗美地#闵行 七宝 外环外##房屋户型4室1厅1厨2卫#建筑面积192.68㎡#房屋朝向南#装修情况精装#配备电梯有
190#59994元/平米#由由七村#浦东 北蔡 内环至中环#近7号线杨高南路站#房屋户型1室1厅1厨1卫#建筑面积31.67㎡#房屋朝向南#装修情况精装#配备电梯无
1250#107168元/平米#高邮路5弄#徐汇 衡山路 内环内#近10号线(新江湾城-虹桥火车站)上海图书馆站#房屋户型2室2厅1厨2卫#建筑面积116.64㎡#房屋朝向南#装修情况精装#配备电梯无
235#78230元/平米#汝南街小区#黄浦 五里桥 内环内#近4号线西藏南路站#房屋户型1室0厅1厨1卫#建筑面积30.04㎡#房屋朝向南 东#装修情况简装#配备电梯无
205#24699元/平米#桃源二村#浦东 惠南 外环外#近16号线惠南站#房屋户型2室1厅1厨1卫#建筑面积83㎡#房屋朝向南 北#装修情况精装#配备电梯无
1130#69715元/平米#锦绣满堂花园#浦东 杨东 内环内##房屋户型4室2厅1厨2卫#建筑面积162.09㎡#房屋朝向东#装修情况精装#配备电梯有
670#47912元/平米#锦秋花园(别墅)#宝山 上大 中环至外环#近7号线上海大学站#房屋户型4室2厅1厨3卫#建筑面积139.84㎡#装修情况精装#产权年限70年#
960#87800元/平米#圣美邸#长宁 古北 内环至中环#近10号线(新江湾城-虹桥火车站)宋园路站#房屋户型2室2厅1厨1卫#建筑面积109.34㎡#房屋朝向南#装修情况精装#配备电梯有
615#70214元/平米#中冶尚城#浦东 金桥 中环至外环#近6号线洲海路站#房屋户型2室2厅1厨1卫#建筑面积87.59㎡#房屋朝向南#装修情况精装#配备电梯有
560#38031元/平米#沿海丽水馨庭(别墅)#松江 莘闵别墅 外环外##房屋户型3室2厅1厨3卫#建筑面积147.25㎡#装修情况精装#产权年限未知#
167#48141元/平米#延吉五村#杨浦 黄兴公园 内环至中环#近8号线延吉中路站#房屋户型1室1厅1厨1卫#建筑面积34.69㎡#房屋朝向南#装修情况简装#配备电梯无
510#64257元/平米#阳明新城#杨浦 周家嘴路 内环内#近12号线江浦公园站#房屋户型2室1厅1厨1卫#建筑面积79.37㎡#房屋朝向西南 西 西北#装修情况精装#配备电梯有
460#49172元/平米#东苑米蓝城#闵行 颛桥 外环外#近5号线颛桥站#房屋户型2室2厅1厨1卫#建筑面积93.55㎡#房屋朝向暂无数据#装修情况精装#配备电梯有
705#40282元/平米#沿海丽水馨庭(别墅)#松江 莘闵别墅 外环外##房屋户型4室2厅1厨3卫#建筑面积175.02㎡#装修情况精装#产权年限未知#
585#45328元/平米#新翔公寓#杨浦 中原 中环至外环#近8号线翔殷路站#房屋户型3室1厅1厨1卫#建筑面积129.06㎡#房屋朝向南 北#装修情况精装#配备电梯有
458#51111元/平米#河谷3号#松江 莘闵别墅 外环外##房屋户型3室2厅1厨2卫#建筑面积89.61㎡#装修情况毛坯#产权年限70年#
830#44607元/平米#复地北桥城(都市路399弄)(别墅)#闵行 颛桥 外环外##房屋户型3室2厅1厨3卫#建筑面积186.07㎡#装修情况精装#产权年限未知#
1788#64255元/平米#虹桥高尔夫别墅#闵行 金虹桥 中环至外环##房屋户型4室2厅1厨3卫#建筑面积278.27㎡#装修情况精装#产权年限未知#
590#66427元/平米#桂林苑#徐汇 漕河泾 内环至中环#近9号线桂林路站#房屋户型2室1厅1厨1卫#建筑面积88.82㎡#房屋朝向南#装修情况精装#配备电梯无
1250#47710元/平米#圣地维拉#青浦 徐泾 外环外##房屋户型4室2厅1厨5卫#建筑面积262㎡#装修情况精装#产权年限未知#
283#43667元/平米#嘉云苑#普陀 长征 中环至外环##房屋户型2室1厅1厨1卫#建筑面积64.81㎡#房屋朝向南 北#装修情况简装#配备电梯无
255#40432元/平米#呼玛四村#宝山 张庙 中环至外环#近1号线呼兰路站#房屋户型2室1厅1厨1卫#建筑面积63.07㎡#房屋朝向南#装修情况简装#配备电梯无
245#26562元/平米#惠南一方新城#浦东 惠南 外环外##房屋户型2室2厅1厨1卫#建筑面积92.24㎡#房屋朝向南#装修情况精装#配备电梯有
1788#52430元/平米#中海翡翠湖岸#青浦 赵巷 外环外##房屋户型5室3厅1厨4卫#建筑面积341.03㎡#装修情况精装#产权年限未知#
1450#85926元/平米#海琪园#黄浦 黄浦滨江 内环内#近9号线小南门站#房屋户型3室2厅1厨2卫#建筑面积168.75㎡#房屋朝向东南#装修情况精装#配备电梯有
880#77609元/平米#佳龙花园#杨浦 黄兴公园 内环至中环#近8号线黄兴公园站#房屋户型2室1厅1厨1卫#建筑面积113.39㎡#房屋朝向南#装修情况精装#配备电梯有
728#60141元/平米#徐汇新城(公寓)#徐汇 长桥 中环至外环##房屋户型3室2厅1厨2卫#建筑面积121.05㎡#房屋朝向南 北#装修情况简装#配备电梯有
1930#94046元/平米#仁恒怡庭#杨浦 新江湾城 中环至外环#近10号线(新江湾城-虹桥火车站)新江湾城站#房屋户型5室2厅1厨4卫#建筑面积205.22㎡#房屋朝向南#装修情况精装#配备电梯有
255#26882元/平米#东方冠郡#浦东 新场 外环外##房屋户型2室2厅1厨1卫#建筑面积94.86㎡#房屋朝向南#装修情况简装#配备电梯无
930#58992元/平米#汤臣豪庭#浦东 张江 内环至中环##房屋户型3室2厅1厨2卫#建筑面积157.65㎡#装修情况精装#产权年限70年#
248#27556元/平米#久阳文华府邸(公寓)#松江 松江新城 外环外##房屋户型2室2厅1厨1卫#建筑面积90㎡#房屋朝向南#装修情况简装#配备电梯有
565#59275元/平米#白雪公主#闵行 七宝 外环外##房屋户型2室2厅1厨1卫#建筑面积95.32㎡#房屋朝向南#装修情况精装#配备电梯有
335#31709元/平米#妙境公寓#浦东 川沙 外环外#近2号线川沙站#房屋户型2室2厅1厨1卫#建筑面积105.65㎡#房屋朝向暂无数据#装修情况简装#配备电梯无
283#31533元/平米#朗诗未来树#浦东 祝桥 外环外##房屋户型3室2厅1厨1卫#建筑面积89.75㎡#房屋朝向南#装修情况精装#配备电梯有
1638#48519元/平米#万科红郡#闵行 华漕 外环外##房屋户型5室2厅1厨4卫#建筑面积337.6㎡#装修情况精装#产权年限未知#
2350#61826元/平米#西郊美林馆#青浦 徐泾 外环外##房屋户型5室2厅1厨4卫#建筑面积380.1㎡#装修情况精装#产权年限未知#
1300#73864元/平米#汤臣豪园一期#浦东 张江 内环至中环#近2号线张江高科站#房屋户型4室2厅1厨2卫#建筑面积176㎡#装修情况精装#产权年限70年#
880#68440元/平米#华升新苑#杨浦 周家嘴路 内环内#近8号线黄兴路站#房屋户型3室1厅1厨2卫#建筑面积128.58㎡#房屋朝向南 北#装修情况简装#配备电梯有
550#54979元/平米#大上海国际花园三区#闵行 静安新城 中环至外环#近9号线星中路站#房屋户型3室2厅1厨1卫#建筑面积100.04㎡#房屋朝向南#装修情况精装#配备电梯无
355#42252元/平米#虹梅新苑#闵行 吴泾 外环外##房屋户型3室2厅1厨2卫#建筑面积84.02㎡#房屋朝向南 北#装修情况精装#配备电梯无
780#64984元/平米#巴黎花园#长宁 古北 内环至中环#近10号线(新江湾城-虹桥火车站)水城路站#房屋户型2室2厅1厨2卫#建筑面积120.03㎡#房屋朝向东 南#装修情况精装#配备电梯有
820#56257元/平米#罗马花园#长宁 古北 内环至中环#近10号线(新江湾城-虹桥火车站)水城路站#房屋户型2室2厅1厨2卫#建筑面积145.76㎡#房屋朝向南 北#装修情况精装#配备电梯有
710#41069元/平米#沿海丽水馨庭(别墅)#松江 莘闵别墅 外环外##房屋户型5室2厅1厨3卫#建筑面积172.88㎡#装修情况精装#产权年限未知#
1100#49987元/平米#圣地维拉#青浦 徐泾 外环外##房屋户型4室2厅1厨3卫#建筑面积220.06㎡#装修情况简装#产权年限未知#
516#35270元/平米#丽水华庭#松江 莘闵别墅 外环外##房屋户型3室2厅1厨3卫#建筑面积146.3㎡#装修情况精装#产权年限未知#
440#37607元/平米#金榜世家#闵行 老闵行 外环外#近5号线东川路站#房屋户型3室2厅1厨2卫#建筑面积117㎡#房屋朝向南#装修情况简装#配备电梯无
388#61558元/平米#寿益坊#徐汇 康健 内环至中环##房屋户型2室1厅1厨1卫#建筑面积63.03㎡#房屋朝向东南#装修情况简装#配备电梯无
860#45926元/平米#合生城邦一街坊#闵行 老闵行 外环外#近5号线金平路站#房屋户型4室2厅1厨3卫#建筑面积187.26㎡#房屋朝向南#装修情况简装#配备电梯有
255#31098元/平米#浦润苑#闵行 浦江 外环外#近浦江线浦航路站#房屋户型2室2厅1厨1卫#建筑面积82㎡#房屋朝向南#装修情况毛坯#配备电梯有
1740#80129元/平米#银泰花园(别墅)#浦东 碧云 内环至中环#近9号线蓝天路站#房屋户型6室2厅1厨5卫#建筑面积217.15㎡#装修情况精装#产权年限未知#
860#78346元/平米#大华锦绣华城(十八街区)(公寓)#浦东 北蔡 内环至中环#近13号线下南路站#房屋户型3室2厅1厨2卫#建筑面积109.77㎡#房屋朝向南#装修情况毛坯#配备电梯有
870#54129元/平米#玉佛城#普陀 长寿路 内环内#近7号线长寿路站#房屋户型3室2厅1厨2卫#建筑面积160.73㎡#房屋朝向南#装修情况简装#配备电梯有
570#57646元/平米#远景佳苑二期#宝山 大华 #近7号线行知路站#房屋户型2室2厅1厨1卫#建筑面积98.88㎡#房屋朝向南 北#装修情况精装#配备电梯有
330#48644元/平米#东陆新村六街坊#浦东 金桥 中环至外环#近6号线巨峰路站#房屋户型2室1厅1厨1卫#建筑面积67.84㎡#房屋朝向南#装修情况简装#配备电梯无
1180#69773元/平米#秋月枫舍#普陀 光新 内环至中环#近3号线镇坪路站#房屋户型4室3厅1厨2卫#建筑面积169.12㎡#房屋朝向南#装修情况精装#配备电梯有
1800#49499元/平米#佘山银湖别墅#松江 泗泾 外环外##房屋户型4室3厅1厨4卫#建筑面积363.65㎡#装修情况精装#产权年限70年#
1800#49499元/平米#佘山银湖别墅#松江 泗泾 外环外##房屋户型4室3厅1厨4卫#建筑面积363.65㎡#装修情况精装#产权年限70年#
750#35164元/平米#锦秋花园(别墅)#宝山 上大 中环至外环#近7号线南陈路站#房屋户型5室2厅1厨3卫#建筑面积213.29㎡#装修情况简装#产权年限70年#
340#49247元/平米#临汾花园#静安 彭浦 中环至外环##房屋户型2室1厅1厨1卫#建筑面积69.04㎡#房屋朝向南 北#装修情况精装#配备电梯无
2550#83607元/平米#万源城御璄#闵行 古美 中环至外环#近12号线顾戴路站#房屋户型5室2厅2厨5卫#建筑面积305㎡#房屋朝向南#装修情况精装#配备电梯有
183#39178元/平米#丰庄一村#嘉定 丰庄 中环至外环##房屋户型1室1厅1厨1卫#建筑面积46.71㎡#房屋朝向南#装修情况简装#配备电梯无
368#44381元/平米#祁连四村#宝山 上大 中环至外环#近7号线上海大学站#房屋户型2室2厅1厨2卫#建筑面积82.92㎡#房屋朝向南#装修情况精装#配备电梯无
1220#119363元/平米#淡水湾花园#黄浦 新天地 内环内#近9号线马当路站#房屋户型2室2厅1厨1卫#建筑面积102.21㎡#房屋朝向南#装修情况精装#配备电梯有
252#31504元/平米#嘉富小区#嘉定 菊园新区 外环外##房屋户型4室2厅1厨2卫#建筑面积79.99㎡#房屋朝向南 北#装修情况简装#配备电梯无
455#120498元/平米#羽山路1000弄#浦东 洋泾 内环内#近6号线北洋泾路站#房屋户型1室1厅1厨1卫#建筑面积37.76㎡#房屋朝向南#装修情况精装#配备电梯无
280#48276元/平米#市光一村#杨浦 中原 中环至外环#近8号线嫩江路站#房屋户型2室1厅1厨1卫#建筑面积58㎡#房屋朝向南#装修情况精装#配备电梯无
1650#101302元/平米#云间绿大地#浦东 碧云 内环至中环##房屋户型3室2厅1厨2卫#建筑面积162.88㎡#装修情况精装#产权年限未知#
3100#78649元/平米#汤臣湖庭#浦东 张江 内环至中环##房屋户型4室2厅1厨4卫#建筑面积394.16㎡#装修情况精装#产权年限70年#
850#71700元/平米#东方城市花园(二期)#浦东 南码头 内环至中环#近7号线杨高南路站#房屋户型2室2厅1厨2卫#建筑面积118.55㎡#房屋朝向南#装修情况精装#配备电梯有
1988#59438元/平米#天籁园#闵行 颛桥 外环外##房屋户型6室2厅1厨4卫#建筑面积334.47㎡#装修情况精装#产权年限未知#
235#57150元/平米#微山新村#浦东 塘桥 内环内#近4号线塘桥站#房屋户型1室1厅1厨1卫#建筑面积41.12㎡#房屋朝向南#装修情况简装#配备电梯无
1400#77778元/平米#保利茉莉公馆三期#闵行 浦江 外环外##房屋户型3室2厅1厨3卫#建筑面积180㎡#装修情况精装#产权年限70年#
470#47886元/平米#永久城市花园#浦东 外高桥 中环至外环#近6号线航津路站#房屋户型2室2厅1厨1卫#建筑面积98.15㎡#房屋朝向南#装修情况简装#配备电梯有
555#55562元/平米#金铭新水岸#闵行 莘庄 外环外##房屋户型2室2厅1厨1卫#建筑面积99.89㎡#房屋朝向南#装修情况精装#配备电梯有
2170#46319元/平米#佘山银湖别墅#松江 泗泾 外环外##房屋户型5室3厅1厨5卫#建筑面积468.5㎡#装修情况精装#产权年限未知#
380#47500元/平米#双秀北园#浦东 康桥 外环外##房屋户型4室2厅1厨2卫#建筑面积80㎡#房屋朝向暂无数据#装修情况毛坯#配备电梯无
5600#101523元/平米#东郊花园#浦东 张江 内环至中环##房屋户型6室5厅1厨8卫#建筑面积551.6㎡#装修情况精装#产权年限70年#
830#59181元/平米#和泰花园#静安 不夜城 内环内#近1号线中山北路站#房屋户型3室2厅1厨2卫#建筑面积140.25㎡#房屋朝向南#装修情况精装#配备电梯有
290#31183元/平米#荣盛名邸(公寓)#松江 莘闵别墅 外环外##房屋户型2室2厅1厨1卫#建筑面积93㎡#房屋朝向南#装修情况精装#配备电梯有
508#37511元/平米#上海康城#闵行 莘庄 外环外##房屋户型3室2厅0厨2卫#建筑面积135.43㎡#房屋朝向南#装修情况精装#配备电梯有
998#68432元/平米#东苑古龙城(公寓)#闵行 古美 中环至外环#近12号线虹梅路站#房屋户型3室2厅1厨2卫#建筑面积145.84㎡#房屋朝向南#装修情况精装#配备电梯有
375#43605元/平米#申城佳苑#浦东 张江 中环至外环#近13号线张江路站#房屋户型2室2厅1厨1卫#建筑面积86㎡#房屋朝向南#装修情况简装#配备电梯有
318#46608元/平米#莲花新村#闵行 春申 外环外##房屋户型2室1厅1厨1卫#建筑面积68.23㎡#房屋朝向南#装修情况精装#配备电梯无
360#62993元/平米#海三小区#浦东 洋泾 内环内##房屋户型2室1厅1厨1卫#建筑面积57.15㎡#房屋朝向南 北#装修情况简装#配备电梯无
860#26826元/平米#达安圣芭芭花园#松江 莘闵别墅 外环外##房屋户型4室2厅1厨4卫#建筑面积320.59㎡#装修情况精装#产权年限70年#
160#55886元/平米#广中扩大小区#虹口 凉城 内环至中环##房屋户型1室0厅1厨1卫#建筑面积28.63㎡#房屋朝向南#装修情况简装#配备电梯无
765#63862元/平米#阳光美景城#闵行 古美 中环至外环#近1号线莲花路站#房屋户型3室2厅1厨2卫#建筑面积119.79㎡#房屋朝向南#装修情况精装#配备电梯有
915#42419元/平米#沿海丽水馨庭(别墅)#松江 莘闵别墅 外环外##房屋户型4室2厅1厨3卫#建筑面积215.71㎡#装修情况精装#产权年限未知#
185#43184元/平米#杨泰二村#宝山 杨行 外环外##房屋户型1室1厅1厨1卫#建筑面积42.84㎡#房屋朝向南#装修情况简装#配备电梯无
132#50210元/平米#玉田新村#虹口 曲阳 内环内#近8号线曲阳路站#房屋户型1室1厅0厨1卫#建筑面积26.29㎡#房屋朝向北#装修情况精装#配备电梯无
170#45358元/平米#真光九街坊#普陀 真光 中环至外环##房屋户型1室1厅1厨1卫#建筑面积37.48㎡#房屋朝向南 北#装修情况简装#配备电梯无
318#64925元/平米#永兴路973弄#静安 不夜城 内环内#近1号线上海火车站站#房屋户型2室1厅1厨1卫#建筑面积48.98㎡#房屋朝向南 西 北#装修情况简装#配备电梯无
490#50688元/平米#瑞禾明苑#浦东 外高桥 中环至外环#近6号线航津路站#房屋户型2室1厅1厨1卫#建筑面积96.67㎡#房屋朝向南#装修情况精装#配备电梯有
2000#139083元/平米#复兴中路1460号#徐汇 衡山路 #近1号线常熟路站#房屋户型3室2厅1厨3卫#建筑面积143.8㎡#房屋朝向南 北#装修情况毛坯#配备电梯暂无数据
1960#123147元/平米#远中风华园(公寓)#静安 南京西路 内环内#近2号线南京西路站#房屋户型3室2厅1厨2卫#建筑面积159.16㎡#房屋朝向南 北#装修情况精装#配备电梯有
386#41390元/平米#阳光威尼斯(三期)#普陀 真光 中环至外环##房屋户型3室1厅1厨1卫#建筑面积93.26㎡#房屋朝向东 西#装修情况简装#配备电梯有
170#18509元/平米#晨星小区#松江 新桥 外环外##房屋户型2室1厅1厨1卫#建筑面积91.85㎡#房屋朝向南#装修情况简装#配备电梯无
285#39922元/平米#合生城邦四街坊#闵行 老闵行 ##房屋户型1室2厅1厨1卫#建筑面积71.39㎡#房屋朝向南#装修情况精装#配备电梯有
235#53252元/平米#梅陇九村#徐汇 华东理工 中环至外环##房屋户型2室0厅1厨1卫#建筑面积44.13㎡#房屋朝向南#装修情况精装#配备电梯无
128#40947元/平米#宜川六村#普陀 甘泉宜川 内环至中环#近3号线中潭路站#房屋户型1室0厅1厨1卫#建筑面积31.26㎡#房屋朝向南#装修情况精装#配备电梯无
356#47084元/平米#浦江世博家园八街坊#闵行 浦江 外环外##房屋户型2室1厅0厨1卫#建筑面积75.61㎡#房屋朝向南 北#装修情况毛坯#配备电梯无
194#23123元/平米#听潮六村#浦东 惠南 外环外##房屋户型2室1厅1厨1卫#建筑面积83.9㎡#房屋朝向南 北#装修情况简装#配备电梯无
300#51441元/平米#齐七小区#浦东 世博 内环至中环#近6号线东明路站#房屋户型2室1厅1厨1卫#建筑面积58.32㎡#房屋朝向南#装修情况精装#配备电梯无
1798#72349元/平米#新家坡美树馆#徐汇 建国西路 内环内#近9号线嘉善路站#房屋户型3室2厅1厨4卫#建筑面积248.52㎡#房屋朝向西南 东北#装修情况精装#配备电梯有
707#76022元/平米#海珀旭晖酒店式公寓#徐汇 徐汇滨江 内环至中环#近7号线龙华中路站#房屋户型2室2厅1厨1卫#建筑面积93㎡#房屋朝向南#装修情况精装#配备电梯有
286#74830元/平米#控江路1200弄#杨浦 控江路 内环至中环#近8号线黄兴路站#房屋户型1室1厅0厨1卫#建筑面积38.22㎡#房屋朝向南#装修情况简装#配备电梯无
323#34148元/平米#同润加州(公寓)#松江 莘闵别墅 外环外##房屋户型2室2厅1厨1卫#建筑面积94.59㎡#房屋朝向南 北#装修情况精装#配备电梯无
920#59470元/平米#久事西郊花园#青浦 徐泾 外环外##房屋户型3室2厅1厨3卫#建筑面积154.7㎡#装修情况精装#产权年限70年#
1580#46047元/平米#英庭名墅#青浦 徐泾 外环外##房屋户型4室3厅1厨3卫#建筑面积343.13㎡#装修情况毛坯#产权年限70年#
148#42298元/平米#控江五村#杨浦 黄兴公园 内环至中环#近8号线延吉中路站#房屋户型1室1厅1厨1卫#建筑面积34.99㎡#房屋朝向南#装修情况简装#配备电梯无
1300#30163元/平米#君悦湾墅#青浦 徐泾 外环外##房屋户型4室2厅1厨4卫#建筑面积431㎡#装修情况毛坯#产权年限未知#
385#37783元/平米#海尚明城#宝山 杨行 外环外##房屋户型3室2厅1厨1卫#建筑面积101.9㎡#房屋朝向南#装修情况精装#配备电梯有
780#75743元/平米#三和花园#静安 曹家渡 内环内#近7号线昌平路站#房屋户型2室1厅1厨1卫#建筑面积102.98㎡#房屋朝向南 北#装修情况简装#配备电梯有
303#33965元/平米#金领国际(公寓)#浦东 曹路 外环外##房屋户型3室2厅1厨1卫#建筑面积89.21㎡#房屋朝向南 西南 西 北#装修情况简装#配备电梯有
1020#80601元/平米#慧芝湖花园#静安 大宁 内环至中环#近1号线上海马戏城站#房屋户型3室2厅1厨2卫#建筑面积126.55㎡#房屋朝向南#装修情况精装#配备电梯有
375#44155元/平米#君莲新城广润苑#闵行 颛桥 外环外##房屋户型2室2厅1厨1卫#建筑面积84.93㎡#房屋朝向南 北#装修情况毛坯#配备电梯有
1650#53575元/平米#凯德林茵湖畔(别墅)#闵行 华漕 外环外##房屋户型4室2厅1厨4卫#建筑面积307.98㎡#装修情况精装#产权年限未知#
399#38157元/平米#新南路壹号(公寓)#松江 莘闵别墅 外环外##房屋户型3室2厅1厨2卫#建筑面积104.57㎡#房屋朝向南#装修情况精装#配备电梯有
2650#69370元/平米#绿宝园#浦东 康桥 外环外##房屋户型4室3厅1厨5卫#建筑面积382.01㎡#装修情况精装#产权年限未知#
430#55736元/平米#和源名城#静安 彭浦 中环至外环##房屋户型2室2厅1厨1卫#建筑面积77.15㎡#房屋朝向南#装修情况毛坯#配备电梯有
330#42947元/平米#富特三村#浦东 外高桥 中环至外环#近6号线航津路站#房屋户型3室1厅1厨1卫#建筑面积76.84㎡#房屋朝向南#装修情况精装#配备电梯无
430#33880元/平米#亭汇花苑#松江 九亭 外环外#近9号线九亭站#房屋户型3室2厅2厨2卫#建筑面积126.92㎡#房屋朝向南 北#装修情况毛坯#配备电梯无
500#50953元/平米#静安新城九区#闵行 静安新城 中环至外环##房屋户型3室1厅1厨1卫#建筑面积98.13㎡#房屋朝向南 北#装修情况简装#配备电梯无
448#47813元/平米#新城金郡#嘉定 嘉定新城 外环外#近11号线(嘉定北-迪士尼)白银路站#房屋户型3室2厅1厨2卫#建筑面积93.7㎡#房屋朝向南#装修情况精装#配备电梯无
678#74563元/平米#证大家园(三期)#浦东 金桥 中环至外环#近12号线杨高北路站#房屋户型3室2厅1厨2卫#建筑面积90.93㎡#房屋朝向南#装修情况精装#配备电梯无
400#29412元/平米#布鲁斯小镇(一期)(别墅)#浦东 惠南 外环外##房屋户型3室2厅1厨1卫#建筑面积136㎡#装修情况精装#产权年限未知#
320#37719元/平米#慧华苑#宝山 上大 中环至外环##房屋户型2室2厅1厨1卫#建筑面积84.84㎡#房屋朝向南#装修情况简装#配备电梯无
225#39295元/平米#高行绿洲(一期)#浦东 高东 中环至外环#近6号线航津路站#房屋户型1室1厅1厨1卫#建筑面积57.26㎡#房屋朝向南#装修情况简装#配备电梯有
268#30022元/平米#浦江宝邸#闵行 浦江 外环外##房屋户型2室2厅1厨1卫#建筑面积89.27㎡#房屋朝向南#装修情况毛坯#配备电梯有
640#40000元/平米#九龙仓兰宫#松江 松江大学城 外环外##房屋户型4室2厅1厨3卫#建筑面积160㎡#装修情况精装#产权年限70年#
281.9#38696元/平米#航华一村#闵行 航华 外环外##房屋户型2室1厅1厨1卫#建筑面积72.85㎡#房屋朝向南#装修情况简装#配备电梯无
670#49915元/平米#天歌大厦#黄浦 打浦桥 内环内#近4号线鲁班路站#房屋户型3室2厅1厨2卫#建筑面积134.23㎡#房屋朝向东南#装修情况精装#配备电梯有
329#68343元/平米#安东小区#长宁 新华路 内环内#近3号线虹桥路站#房屋户型2室1厅1厨1卫#建筑面积48.14㎡#房屋朝向南#装修情况精装#配备电梯无
195#57693元/平米#东体小区#虹口 曲阳 内环内#近8号线曲阳路站#房屋户型1室1厅1厨1卫#建筑面积33.8㎡#房屋朝向南#装修情况简装#配备电梯无
620#62007元/平米#芳芯路251弄#浦东 北蔡 内环至中环#近7号线芳华路站#房屋户型3室2厅1厨1卫#建筑面积99.99㎡#房屋朝向南#装修情况毛坯#配备电梯无
105#33970元/平米#庆华新村#青浦 夏阳 外环外##房屋户型1室1厅1厨1卫#建筑面积30.91㎡#房屋朝向南#装修情况简装#配备电梯无
600#45035元/平米#东方城市绿洲#浦东 川沙 外环外##房屋户型3室2厅1厨2卫#建筑面积133.23㎡#房屋朝向南 北#装修情况毛坯#配备电梯有
312#42536元/平米#永和一村#静安 永和 中环至外环##房屋户型2室1厅1厨1卫#建筑面积73.35㎡#房屋朝向南#装修情况毛坯#配备电梯无
1120#113718元/平米#尚汇豪庭二期#徐汇 田林 #近3号线漕溪路站#房屋户型2室2厅1厨1卫#建筑面积98.49㎡#房屋朝向南#装修情况精装#配备电梯有
250#34863元/平米#城南居委小区#浦东 川沙 外环外##房屋户型3室1厅1厨1卫#建筑面积71.71㎡#房屋朝向南#装修情况简装#配备电梯无
